Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Slovenia,SVN,..,0.478540477819506,0.450187241643726,0.461304593439601,0.449868101461099,0.433792788043965,0.423402117158026,0.413545348595636,0.400340662982823,0.373982976231786,0.385192055195705,0.372220459440301,0.37363178219056,0.368647235248994,0.364721456229604,0.354491389685918,0.310908762925263,0.304812345037668,0.312543316401084,0.302918056511111,0.288957308150052,0.271034274195121,0.258437222954558
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Solomon Islands,SLB,0.255477446786143,0.253999412424,0.305785242241578,0.346896020548032,0.374021834968416,0.366519096904305,0.362392163292709,0.347459197654051,0.34418097340289,0.342690260734193,0.332374648982258,0.33341707586213,0.31238701903638,0.30189420843555,0.294380309213307,0.306002583036458,0.264858178114647,0.232508373011196,0.215926749744104,0.207305907245807,0.205800746315693,0.204883684463792,0.155352812213305
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.109912434026398,0.101668110887716,0.0925132268830265,0.0880317500477701,0.0804555788972726,0.0782598843005972,0.0754748283661967,0.0780127879423634
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,South Africa,ZAF,1.33729819868033,1.307933153842,1.28314660971849,1.40722330532095,1.40308505461003,1.45242172539213,1.4950256008512,1.41150109287807,1.34400945394663,1.33416768052098,1.39040813075753,1.33688581155392,1.36545316449627,1.27354268582187,1.29695861990952,1.29591246155656,1.31009851983513,1.22599104985702,1.21967334473441,1.23270931513333,1.2261684175618,1.24241007047087,1.1632774364356
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,0.0613867683345494,0.0608724311791487,0.0587120420026262,0.060067007688043,0.123350827913916,0.111686546204519,0.112986042877165,0.164146749838443,..,..,..,..,..
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Spain,ESP,0.291535263365739,0.301612905297498,0.302039541978867,0.292068771678771,0.301632195416779,0.298427718053505,0.304741007040164,0.307093100880421,0.28764862020368,0.288125189350107,0.261106469476439,0.241075974356625,0.228997123452196,0.231997039652487,0.234567002329494,0.214592621888769,0.210063018627433,0.215064750009177,0.201422641404782,0.208580244034437,0.199029803555389,0.182704979045161,0.172358241620927
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Sri Lanka,LKA,0.168976127476339,0.26645569592051,0.289295070454478,0.291660946987823,0.294430953921524,0.302993975903743,0.297901910796585,0.304722215126273,0.251053178001666,0.257563723179386,0.229131948476267,0.212329600253676,0.209053106250101,0.226788957552656,0.236271626213019,0.18811590319562,0.213676112063543,0.225988772525796,0.259018917884469,0.243015478364831,0.222642625059944,0.241009811593471,0.235636465138235
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,St. Kitts and Nevis,KNA,0.278082513278485,0.291904142041242,0.285936154354751,0.283058713963233,0.298466810034109,0.310841329184489,0.324507624466533,0.274679081259608,0.275183703138673,0.291872205296886,0.258783682463134,0.276669667781168,0.277273896333174,0.281434382306102,0.274185289713916,0.257224329056836,0.24036006099141,0.248269136251582,0.245936225574562,0.244283232484018,0.241536507035464,0.234313645913448,0.2559591497625
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,St. Lucia,LCA,0.165852370515983,0.247257410946803,0.250968515657362,0.273848832557679,0.263331108998142,0.268053646835198,0.262948897376841,0.260358962445623,0.257395748916792,0.25804024797051,0.248609398499206,0.255444508172265,0.291000869633423,0.275580301059414,0.278850341526273,0.284219001374415,0.280217084312535,0.277331125461368,0.270440169018074,0.274724093141031,0.265522596722227,0.270652208389489,0.334142680411906
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,St. Vincent and the Grenadines,VCT,0.195186043958933,0.305742463745161,0.270400671558568,0.320066994971415,0.318913998235287,0.316388574305459,0.333222202588096,0.327124923830416,0.303070990391769,0.316898051720768,0.294066321214375,0.374931300916136,0.318121418485488,0.308141766142318,0.326114159482093,0.299111317733384,0.349562259127995,0.313391721994632,0.311525300097356,0.270592863539425,0.293955129368641,0.27211472433335,0.264289109828741
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Sudan,SDN,0.262303766882658,0.15000625712497,0.151308138680978,0.156158245445007,0.18167036651731,0.175751799688077,0.186038741571766,0.209378403960246,0.241561939226969,0.247402328014651,0.255115248297806,0.271685766569299,0.277418183128433,0.278065508573158,0.33229829315011,0.326893047245537,0.328199702660537,0.372325668429133,0.401773470778221,0.400361374102885,0.413121473288821,0.431308753559402,0.420548959647883
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Suriname,SUR,0.658969172816093,0.751409166934483,0.506826511704621,0.499585956533094,0.356570495871937,0.371006366435543,0.386001672865181,0.447420893557081,0.383318036455348,0.33654108421919,0.333274701423395,0.321586370994788,0.368785802683812,0.389910605577594,0.474758849988241,0.432549854698171,0.49366210837362,0.531403377681548,0.60622462847399,0.493735189321312,0.413138736837478,0.50545172519077,0.588984412167351
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Sweden,SWE,0.180295801885385,0.164460049579981,0.14604743670299,0.14185255544912,0.142838969877123,0.142661052480237,0.132744903693881,0.120601513238684,0.112127910771559,0.104661685276189,0.10283177622911,0.0998764415462631,0.105783682475956,0.0949598248239083,0.0902454365906067,0.0857702136608449,0.0806636320573476,0.0774496280654677,0.0750465861651267,0.0721786663525289,0.0666203024992911,0.0635926639219965,0.0624219880820319
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Switzerland,CHE,0.0920831180372224,0.0873679178598164,0.0824946496423368,0.083901591524294,0.0810225270028645,0.0834039886989098,0.0820147963550766,0.0808190610166067,0.0770266314058024,0.0709648903302437,0.0712798457579785,0.0708564411268487,0.0710495207055498,0.0635857979033344,0.0648651069624534,0.0652437610610162,0.058272139274055,0.056317210479514,0.0559883822615462,0.0538883868390193,0.0507413109700634,0.0500278551521581,0.0477577440464042
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Syrian Arab Republic,SYR,2.76267189955051,2.12631016698822,2.13750196224999,2.13096517452084,2.02874044613815,1.89716575798463,1.85406382531233,2.15429380182416,2.15809833775689,2.15720658526429,2.11903158295502,1.86039128461927,1.78004915170995,1.63076819389951,1.73223074710659,1.60191098300098,1.54792898509851,1.53388922230001,1.5881596352454,1.68568617596458,1.82421731461062,1.7090792157962,1.60976398913276
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Tajikistan,TJK,1.55442138787916,1.02107096795728,0.815316526390873,0.726818665778588,0.651018729816751,0.597852418611058,0.647164294188872,0.577142073967657,0.586378306193348,0.661649146877907,0.570657907445533,0.434387645773473,0.414955872591703,0.404886509217277,0.442883063828014,0.436971510878173,0.587504174197478,0.592980760778813,0.621646695223529,0.713593740203386,0.79465767517707,0.819256270278923,0.81650877182281
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Tanzania,TZA,0.137636645707917,0.142286140733922,0.159381332099777,0.159535839810831,0.169802849297746,0.168274414076876,0.211017992513184,0.218682540631883,0.217303517913606,0.200633579053588,0.195189979869019,0.181011203637525,0.198400431111922,0.213858031368929,0.244666218275178,0.255656442678112,0.226319958313321,0.227062011357091,0.210122821570279,0.215599190300379,0.210656999915341,0.247845091706965,0.234472211185815
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Thailand,THA,0.61096049891226,0.797541287954695,0.762871434678388,0.780404180109972,0.783711609882255,0.750720207134294,0.770419990945184,0.769445814597027,0.741601323365735,0.725935617869126,0.719750566143261,0.696732866710346,0.693920888948094,0.682995600975748,0.683020915323723,0.686932912160902,0.671744843332194,0.669962173548192,0.645454848099374,0.617769199270866,0.586850883360936,0.596390908970806,0.614119416100356
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Timor-Leste,TLS,..,..,0,0,0.186637456570222,0.189557133609593,0.205586814508024,0.197659794947607,0.211050406474222,0.198023706972997,0.195135537151835,0.198492581957214,0.188260951181345,0.183715523824253,0.208518217738148,0.245327020658,0.289857462825203,0.274071340418859,0.314688080411158,0.351766424114847,0.321623103884747,0.31553079608784,0.172710231803
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Togo,TGO,0.347452472222297,0.485228072266188,0.363316256880159,0.334536769966135,0.367635014118612,0.469957333198502,0.460212374959343,0.474566969926295,0.415107626512229,0.402408020540618,0.403543953047747,0.689022272121012,0.60607234959228,0.547788223293515,0.457993991400393,0.338556669574767,0.29109060040449,0.317194574613174,0.384391954378455,0.323590474023821,0.334970766484958,0.356050519384334,0.344633211788231
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Tonga,TON,0.32206892484612,0.319379176255509,0.286029243128157,0.253723931821812,0.259879608014041,0.308466794042188,0.300474318581182,0.299719562856817,0.345497909316942,0.305995143089588,0.310406912282787,0.355209227923125,0.300324978575123,0.256550997941156,0.258958118326243,0.270905962783225,0.262535727801499,0.251485642529654,0.26604050706101,0.276189280811062,0.278219762724027,0.332468539509727,0.241941815365338
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Trinidad and Tobago,TTO,1.73307441630415,0.799732654938598,0.771128776371407,0.842926771858828,0.851857954873414,0.907171139505223,0.875675098104031,0.900498183859365,0.907403879911829,0.884846773141024,0.836030218572071,0.831528617645723,0.906820733728302,0.943429621020382,0.848604048681186,0.845928762827715,0.80822092882794,0.788519800950182,0.731904218512434,0.766001668660727,0.751150596263623,0.72449814495854,0.71456611525775
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Tunisia,TUN,0.833538316923077,0.747624846559904,0.753206262322177,0.756732160818833,0.752840704403518,0.713009876531236,0.703506037164916,0.69511310274704,0.68667040000571,0.667018517252591,0.65488517148515,0.636118047482896,0.673331803364641,0.648466737605554,0.67786279682963,0.650315782210997,0.683182642868174,0.690863904503453,0.654938755001522,0.649578946708653,0.638739339336913,0.629199517797043,0.65110510498559
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Turkiye,TUR,0.482088148654412,0.497814630411018,0.522917280912207,0.507065733121846,0.501248403095963,0.499101610638229,0.465860897738546,0.447220555162365,0.46457445210643,0.489503685418799,0.482584368416765,0.508985526869192,0.484905594903874,0.466561388930272,0.460830300430482,0.410990323989632,0.419362103536223,0.408895236567173,0.421482596731153,0.43550480398553,0.41873529531675,0.399951336040456,0.401149412791494
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Turkmenistan,TKM,3.39619449591212,3.84644482108045,3.72628996699708,3.62824523521494,3.83055384385638,4.15175159709314,4.21123682738387,3.81826155345785,3.53074544263548,3.58121599338319,3.16481734630273,2.63602266188652,2.72673938408135,2.61436809486457,2.41398031333083,2.09318866097002,1.85005065725227,1.78151142467218,1.68544675464646,1.57744458036579,1.47246928122163,1.3833245311169,1.44159719928087
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Tuvalu,TUV,0.296816903571842,0.25799788506071,0.270810195821186,0.339369739067055,0.284820189440994,0.278133601576994,0.284601824869483,0.298484840716775,0.377077487852284,0.422326786394558,0.284950601615646,0.339141207256236,0.314127361781076,0.312456471558836,0.306729434782609,0.260954761479592,0.254955801445578,0.209171285714286,0.192823715379009,0.19323454043686,0.21781772468645,0.193541438017081,0.149934718711284
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Uganda,UGA,0.120918803240122,0.108924745753952,0.106179474770416,0.101436846195648,0.106333129077492,0.105311358231889,0.102525321887583,0.119755189668807,0.128151775935913,0.141297423722284,0.134672797224284,0.142453469141974,0.133834875295523,0.13747988176476,0.133562505164466,0.126111117012424,0.133557002338053,0.145492736857532,0.145755425044979,0.147778704342466,0.157685050372697,0.150075579212144,0.139189889346365
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Ukraine,UKR,4.26421202948552,4.63602111958777,4.25819390240108,3.95558186668347,3.79740219631183,3.76731691278168,3.13418055609628,2.92465423423972,2.79780813639094,2.65472872424046,2.50542354459457,2.46632979664517,2.53235752358741,2.53034016604148,2.47092100221376,2.40882254385024,2.35629159787351,2.0989318760482,2.16245442655015,1.83270198228923,1.87909653771431,1.71270203791856,1.68840579103525
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,United Arab Emirates,ARE,0.434244852020183,0.473919579455862,0.422778125316243,0.478295732128726,0.476299978284092,0.458412141805727,0.44332084090693,0.447568761094499,0.425358803073098,0.447055377690877,0.512796021870169,0.544551826577477,0.555653043376962,0.535482857575449,0.554470080016676,0.555644370584554,0.53826579320907,0.527740604129456,0.512700818013258,0.48746454553318,0.436735526308992,0.460275271753448,0.490654240813271
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,United Kingdom,GBR,0.31783724304349,0.237926488428711,0.231626042387295,0.231916870089133,0.221785291648748,0.219982464750278,0.214786397962522,0.208229476297459,0.203806407362922,0.194367592112647,0.189237844509433,0.179590035110716,0.181740278995982,0.165908942860178,0.171571460671553,0.163487503718047,0.145098868429937,0.13698342630522,0.128061207935148,0.119751041174967,0.116068980518998,0.10956343725506,0.109052693930095
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,United States,USA,0.493781502650468,0.424427683859095,0.41992736915381,0.413973979676702,0.396076970424031,0.389847594057811,0.380645581361916,0.368807947992093,0.352560283283723,0.350700663223956,0.339407225982578,0.323267599487516,0.329127583725654,0.310969802061071,0.291251661163573,0.293834486195458,0.288115048018973,0.274123806129745,0.264430291392299,0.254661778864924,0.255379696462082,0.24174401103802,0.222967830730148
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Uruguay,URY,0.149002673778998,0.183547355218724,0.15060879747179,0.141932442926543,0.140898338590625,0.13839990900699,0.160415022422509,0.148072904565845,0.166309075020207,0.144329124912566,0.17826189042438,0.169147425067316,0.128615140955796,0.148033827716428,0.160115057714518,0.132177792554761,0.113114815589552,0.115415432453048,0.111245400826849,0.102282620880209,0.109516783080162,0.113042080033897,0.115414434482405
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Uzbekistan,UZB,3.66766317913277,3.8431911459794,3.93371676607206,3.83414970642249,3.81062398869554,3.43121075841815,3.27020599075312,2.91931102845706,2.90302322355439,2.55236471923737,2.46137430788216,2.05966628890129,2.07370828463776,1.96514093470308,1.61382521874249,1.4870138800133,1.30449977825757,1.15269728099622,1.15359118240115,1.15091486550945,1.11684512018314,1.1002494828252,1.05938246116381
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Vanuatu,VUT,0.172859201212826,0.180488053854945,0.17020202090269,0.18329092906438,0.172529653387412,0.173617195868796,0.118407158552782,0.112259516814728,0.103502484707562,0.171492743264825,0.156365020775428,0.191383349564477,0.188411085845821,0.192879965919863,0.17145773234859,0.158486503668875,0.218208748974999,0.183753406833047,0.19774170496945,0.173330303784657,0.212049570074968,0.193126728461549,0.147736878386736
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Viet Nam,VNM,0.428956184994734,0.52993899749886,0.547524689547875,0.571120280425396,0.629722017062162,0.628130180289306,0.700662275171586,0.707538841593238,0.679296162833211,0.702715884942856,0.743801319311901,0.793962005803156,0.85388779481776,0.826591798638454,0.781202689965191,0.781857616673823,0.808015776473253,0.842241527653247,0.869797007758649,0.842101629942766,0.975390836369404,1.08499558569776,1.09677036689178
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,"Yemen, Rep.",YEM,0.27771381238269,0.35972887897205,0.362196079646272,0.372946512056692,0.359460209959724,0.402580140647063,0.406435983614315,0.413872074924977,0.416604634918673,0.428007651558368,0.429732588628389,0.453929317814603,0.403433287591823,0.417097296664052,0.372958314329227,0.471149792716552,0.465337766562493,0.319292331055178,0.260889915079061,0.265161240750249,0.308509538808498,0.300095008528497,0.291799832022064
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Zambia,ZMB,0.400652314857971,0.227415548627962,0.224245343770218,0.216232819779021,0.216793365394121,0.219713634188038,0.207444526616763,0.210613586826784,0.185346862696728,0.155669807559032,0.159332768745655,0.165856539671347,0.160759981389303,0.174857362949503,0.214693670021125,0.214920749424969,0.226944594440092,0.233238409213605,0.241015076565261,0.298366208635503,0.330863099722434,0.316137141464706,0.324826748627464
CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,Zimbabwe,ZWE,0.991723824504989,0.772853230685756,0.684385271540361,0.67300812151633,0.670430273484483,0.663805719116634,0.674669924881909,0.773503653391531,0.750348319833695,0.775817846113191,0.744979767420274,0.653065697979287,0.675844731721639,0.703601266013681,0.639858896286013,0.633621330737521,0.613819591415032,0.600542382136388,0.518801106136751,0.466542449600868,0.502830365606605,0.493926635771993,0.437289661181692
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Afghanistan,AFG,0.191389344873899,0.0582468417051747,0.0551666066110075,0.0552927191691124,0.0668101379335566,0.0730049683971786,0.0548667587320485,0.0803611343666108,0.0897569086344725,0.109940042004685,0.165573354936329,0.239506900543419,0.304230215945755,0.408965290862913,0.335061035441608,0.29808781267706,0.283692395910162,0.297971774718822,0.268358772656602,0.281195815732375,0.299082634225993,0.297563650500103,0.223478872007068
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Albania,ALB,1.84403546341413,0.960296939826517,1.03156754537918,1.05686835352119,1.23300153064067,1.3611587779509,1.42794420369885,1.36009220693963,1.36398860235111,1.43379650688868,1.42824958589414,1.49211670359782,1.64276192996892,1.76810850906738,1.5659214019027,1.65638950333875,1.79571244233506,1.66521852478371,1.5900693334483,1.88055711291312,1.85464154039805,1.74946245713759,1.54455011524574
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Algeria,DZA,2.466365604238,2.55404626686087,2.60106533887127,2.52060952562876,2.60569461284308,2.75109876087332,2.75275878150928,2.85792656968889,2.98514913079317,3.02350291507781,3.11677094713759,3.1870690441654,3.18435699969857,3.30523251701306,3.6213677179274,3.65846867891071,3.81152114717356,3.95196093867474,3.83383422168475,3.83368112626665,3.92429872230088,3.99440182789199,3.7182233703076
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Andorra,AND,7.59215217756538,7.81296169370193,7.92701635475135,7.72562665880271,7.49876497903993,7.23806946567984,7.28675600847491,7.20627364517826,6.80540008227272,6.89038992938287,7.08182236539346,6.99539619780101,7.22359093387771,6.95758640724418,6.86229281962458,6.67423318900893,6.44593066279443,6.48576924149081,6.46528811690102,6.30209786421442,6.59405703011478,6.2872038038851,5.77714799227799
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Angola,AGO,0.554941321223965,1.10979107292515,0.988416415650984,0.941818496696915,0.89571680151659,0.924988063014922,0.929811079517077,0.812875087547097,0.821263801721427,0.811413505818644,0.888609844897006,0.939457360187463,0.975916771759854,0.983787081068222,0.947583107262692,1.0310436355189,1.0914970571178,1.12518536428885,1.01255212444657,0.829723216824015,0.755827619476188,0.753638205444169,0.592742967779037
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Antigua and Barbuda,ATG,3.4455533097524,4.05440186396825,4.16361335020985,4.22357803581972,4.34095472504696,4.6199167467179,4.65410876477369,4.71647322490578,4.9199579702083,5.11119781506048,5.14228057320633,5.36588828163816,5.43555633350837,5.25890993785239,5.35962771175035,5.34368396668814,5.34089380967323,5.45023960151655,5.5264785124332,5.48842722154545,5.5508261847074,5.52558159731646,5.12173012173012
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Argentina,ARG,3.07356315436491,3.66960102153625,3.56791849018313,3.34187706655833,3.10048866797723,3.33489087930132,3.65608487008491,3.73671686472615,3.92426184145235,4.08315143871477,4.15237520977984,3.84834822677955,4.09984413971278,4.28102814513,4.26411100150765,4.34225013023383,4.20911189491323,4.30191380564475,4.20181586904703,4.07011168693629,3.97565074444479,3.74202981162433,3.4056175404138
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Armenia,ARM,5.57991912924335,0.967863681874468,1.12386749283499,1.14964797217354,1.00440026962642,1.133360699484,1.22769506270091,1.4639120044788,1.48330439988819,1.73226338897741,1.90569819009788,1.52171038249891,1.47188348205694,1.68560616406553,1.96145306391904,1.896163384039,1.89589367216507,1.85625278998956,1.7679664042068,1.88339587008485,2.01377938113001,2.1965523671897,2.40468376195106
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Australia,AUS,15.4371827741345,17.7372431090697,17.8373183976585,17.9307269150375,18.1232107784425,17.8945391341105,18.3688710453093,18.2784730852853,18.2927495943223,18.4547376555999,18.2392898668792,18.1572008366536,17.9737515176961,17.6560553381679,17.4056176654109,16.7945880965987,16.1557451398864,16.1984582210401,16.3203306101751,16.1491503049618,15.8657135218488,15.5990453615115,14.7761369066259
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Austria,AUT,7.59010660536478,7.88945743440831,7.93085896065763,8.44465626905163,8.58383681081203,9.16931675643542,9.27587070234996,9.2664055123168,8.962101510998,8.58876639792215,8.50023841866895,7.72122810060212,8.36562481018494,8.13618977833065,7.72385166247508,7.754017978913,7.26093085754911,7.3188595368183,7.29077721621103,7.48703675539348,7.14114021108032,7.26333120118199,6.63264573733546
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Azerbaijan,AZE,7.45396643995986,3.27233096364035,3.44000198792337,3.25441365026137,3.20334803810596,3.46964452702785,3.40840305784626,3.58006875718703,3.59340212503904,3.21952384836796,3.47440491133578,2.84957053250929,2.68511249642712,2.97414762017826,3.23916734726194,3.28557436862051,3.3815556221401,3.29279481365619,3.30395789547903,3.24303764763118,3.29264124897847,3.54349533028946,3.39884957289227
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Bahamas, The",BHS,7.44276430753771,6.642478892941,6.50833502556813,6.17214661464812,6.19397488637793,6.25129250494845,6.10541288120575,5.62270704189716,5.40627906449198,5.40084883662411,5.46093523890903,5.45703518748455,5.30283546582653,5.77589628257706,6.26680032769636,7.27447167120446,6.47314143566049,5.62112773970771,5.15359516738388,5.43882512154779,6.955357720462,6.48289363427156,6.04225147673512
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bahrain,BHR,20.7520032159685,22.3235707587992,22.3159442371971,22.4391139009965,23.0134006125689,23.0568219197796,21.5097228271368,22.9440272485062,23.1574047277959,22.1050385764205,22.3013969557155,20.9564094542131,21.394806553811,21.465302946925,22.1841250870451,22.8688416095137,23.0965713649406,22.3856249935763,21.4953098652797,20.9460377778113,20.7379617303374,22.063354812112,21.9769078065259
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bangladesh,BGD,0.107550001259477,0.158617237321082,0.160122047170439,0.194686760625867,0.20340118824964,0.2097371984069,0.21995504350196,0.232135396844242,0.251721897657564,0.263586594582306,0.285933318249804,0.305030148225566,0.340233253415489,0.361557397209346,0.387829234655971,0.408788178786231,0.42518945677671,0.46351707533422,0.50773927054082,0.541787825904309,0.586157624560863,0.559733655592985,0.510647559277094
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Barbados,BRB,3.87966067648377,4.57546277018587,4.48920678463067,4.58517505284934,4.52721847966824,4.67254083192834,4.76788141747826,4.92101366721464,4.98326707959693,5.03602953095298,5.93834247253654,5.84277788532129,5.39294021717368,5.50390945456393,5.31367103914959,5.19917649395915,4.62018861737053,4.56543549947318,4.63224343170081,4.22645037197291,4.54138182546266,4.16614319366122,3.90487115816925
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Belarus,BLR,9.79748655164197,5.48113454246037,5.30757213959263,5.20924054461533,5.24582111404253,5.36156433118783,5.72996540853549,5.84282870865483,6.12124572771216,5.99593994448043,6.32155697138482,6.01576102812717,6.47878137074492,6.16444733752901,6.3236304726789,6.34224947425193,6.29006780430576,5.799689168547,5.82946357939628,5.94640716888454,6.27957941620664,6.12342695003417,5.84240729590088
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Belgium,BEL,10.9670355667222,11.2956940254453,11.4400292647238,11.504301239383,10.7280079862302,11.1315169148275,10.8770089098723,10.5892027545238,10.2466752332537,9.77872516634198,9.96411475547137,9.25341219597882,9.80881615729526,8.74124771793825,8.57803036878231,8.65194718679944,8.06155236787537,8.43483650630165,8.3106603919614,8.13943859065518,8.18436667928584,8.09379074556662,7.39813065774681
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Belize,BLZ,1.86374863765068,1.60871041064224,1.76867465870236,1.9403466344216,1.75672983393688,1.70531594936325,1.50517403574788,1.55256353098529,1.5973456078191,1.65425526545144,1.47511540185363,1.69334534377775,1.64914655423991,1.74001177405944,1.38047048142907,1.32699716845379,1.37284118807385,1.875949993192,1.77314715242858,1.71633844240485,1.64892976606136,1.89208291034323,1.74110771521393
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Benin,BEN,0.0643060696974083,0.197463714477338,0.203557490451232,0.240583768173254,0.292971417491603,0.318988595165453,0.335218430325513,0.355804505818145,0.413132505759208,0.462339326907855,0.451087855355473,0.481569175037509,0.510824490694717,0.478348573672836,0.443845154791085,0.453634928841865,0.488570533867478,0.503586323811604,0.598485713029697,0.592940505290305,0.636814493777282,0.60823677321991,0.631204805964476
